Source_Mol,Target_Mol,Tanimoto
CC[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C3\CO[C@@H]4C(=NO)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,CC[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,0.7967479674796748
CC[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C3\CO[C@@H]4C(=NO)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,CC[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C3\CO[C@@H]4C(=NO)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,1.0
CN=C(NCC1CCOC1)N[N+](=O)[O-],CN=C(NCC1CCOC1)N[N+](=O)[O-],1.0
O=[N+]([O-])C=C1NCCCS1,O=[N+]([O-])C=C1NCCCS1,1.0
CCCOC1CC(C)C([N+](=O)[O-])=C2N(Cc3ccc(Cl)nc3)CCN21,CCCOC1CC(C)C([N+](=O)[O-])=C2N(Cc3ccc(Cl)nc3)CCN21,1.0
CN(C)C(CSS(=O)(=O)c1ccccc1)CSS(=O)(=O)c1ccccc1,CN(C)C(CSS(=O)(=O)c1ccccc1)CSS(=O)(=O)c1ccccc1,1.0
CN(C)C1CSSSSSC1,CN(C)C1CSSSSSC1,1.0
CN(C)C1CSSSSSC1,CN(C)C1CSSSC1,0.75
CN(C)C1CSSSC1,CN(C)C1CSSSSSC1,0.75
CN(C)C1CSSSC1,CN(C)C1CSSSC1,1.0
CN(C)C(CSS(=O)(=O)O)CSS(=O)(=O)O,CN(C)C(CSS(=O)(=O)O)CSS(=O)(=O)O,1.0
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,1.0
ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@H]([C@@H]4C=C[C@H]3C4)[C@@]1(Cl)C2(Cl)Cl,ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@H]([C@@H]4C=C[C@H]3C4)[C@@]1(Cl)C2(Cl)Cl,1.0
ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@H]([C@@H]4C=C[C@H]3C4)[C@@]1(Cl)C2(Cl)Cl,ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@H]([C@H]4C=C[C@@H]3C4)[C@@]1(Cl)C2(Cl)Cl,1.0
ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@H]([C@H]4C=C[C@@H]3C4)[C@@]1(Cl)C2(Cl)Cl,ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@H]([C@@H]4C=C[C@H]3C4)[C@@]1(Cl)C2(Cl)Cl,1.0
ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@H]([C@H]4C=C[C@@H]3C4)[C@@]1(Cl)C2(Cl)Cl,ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@H]([C@H]4C=C[C@@H]3C4)[C@@]1(Cl)C2(Cl)Cl,1.0
ClC1=C(Cl)C2(Cl)C(CBr)CC1(Cl)C2(Cl)Cl,ClC1=C(Cl)C2(Cl)C(CBr)CC1(Cl)C2(Cl)Cl,1.0
ClCC1C(CCl)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,ClCC1C(CCl)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,1.0
ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,1.0
O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,1.0
ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@@H]([C@H]5O[C@@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@@H]([C@H]5O[C@@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,1.0
ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@@H]([C@H]5O[C@@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@H]4C[C@H]([C@@H]5O[C@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,1.0
ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@H]4C[C@H]([C@@H]5O[C@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@@H]([C@H]5O[C@@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,1.0
ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@H]4C[C@H]([C@@H]5O[C@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@H]4C[C@H]([C@@H]5O[C@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,1.0
ClC1=C(Cl)C2(Cl)C3CC(Cl)CC3C1(Cl)C2(Cl)Cl,ClC1=C(Cl)C2(Cl)C3CC(Cl)CC3C1(Cl)C2(Cl)Cl,1.0
O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,1.0
O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,O=S1OC[C@@H]2[C@H](CO1)[C@]1(Cl)C(Cl)=C(Cl)[C@@]2(Cl)C1(Cl)Cl,1.0
O=S1OC[C@@H]2[C@H](CO1)[C@]1(Cl)C(Cl)=C(Cl)[C@@]2(Cl)C1(Cl)Cl,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,1.0
O=S1OC[C@@H]2[C@H](CO1)[C@]1(Cl)C(Cl)=C(Cl)[C@@]2(Cl)C1(Cl)Cl,O=S1OC[C@@H]2[C@H](CO1)[C@]1(Cl)C(Cl)=C(Cl)[C@@]2(Cl)C1(Cl)Cl,1.0
ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,1.0
ClC1=C(Cl)C2(Cl)C3C(Cl)OC(Cl)C3C1(Cl)C2(Cl)Cl,ClC1=C(Cl)C2(Cl)C3C(Cl)OC(Cl)C3C1(Cl)C2(Cl)Cl,1.0
CCOC(=O)CCC(=O)CC1(O)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C42Cl,CCOC(=O)CCC(=O)CC1(O)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C42Cl,1.0
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,1.0
CCOP(=O)(OCC)OC(=CCl)c1ccc(Cl)cc1Cl,CCOP(=O)(OCC)OC(=CCl)c1ccc(Cl)cc1Cl,1.0
CCOP(=O)(OCC)OC(=CCl)c1ccc(Cl)cc1Cl,CCOP(=O)(OCC)OC(=CBr)c1ccc(Cl)cc1Cl,0.8305084745762712
CCOP(=O)(OCC)OC(=CBr)c1ccc(Cl)cc1Cl,CCOP(=O)(OCC)OC(=CCl)c1ccc(Cl)cc1Cl,0.8305084745762712
CCOP(=O)(OCC)OC(=CBr)c1ccc(Cl)cc1Cl,CCOP(=O)(OCC)OC(=CBr)c1ccc(Cl)cc1Cl,1.0
COP(=O)(OC)O/C(=C\Cl)c1ccc(Cl)cc1Cl,COP(=O)(OC)O/C(=C\Cl)c1ccc(Cl)cc1Cl,1.0
COP(=O)(OC)OC1=C(Cl)C2C=CCC12,COP(=O)(OC)OC1=C(Cl)C2C=CCC12,1.0
CN=C(O)/C=C(\C)OP(=O)(OC)OC,CN=C(O)/C=C(\C)OP(=O)(OC)OC,1.0
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,1.0
CCOP(=O)(OCC)ON1C(=O)c2cccc3cccc(c23)C1=O,CCOP(=O)(OCC)ON1C(=O)c2cccc3cccc(c23)C1=O,1.0
CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC,CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC,1.0
CCOP(=O)(OCC)OP(=O)(OCC)OCC,CCOP(=O)(OCC)OP(=O)(OCC)OCC,1.0
COP(=O)(OC)O/C(=C\Cl)c1cc(Cl)c(Cl)cc1Cl,COP(=O)(OC)O/C(=C\Cl)c1cc(Cl)c(Cl)cc1Cl,1.0
COP1(=S)OCc2ccccc2O1,COP1(=S)OCc2ccccc2O1,1.0
CCCC(=O)N(CSP(=S)(OC)OC)c1ccccc1Cl,CCCC(=O)N(CSP(=S)(OC)OC)c1ccccc1Cl,1.0
CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1,CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1,1.0
CCOC(=O)CSP(=S)(OCC)OCC,CCOC(=O)CSP(=S)(OCC)OCC,1.0
CCOC(=O)CSP(=S)(OCC)OCC,CCOC(=O)CSP(=O)(OCC)OCC,0.7021276595744681
CCOC(=O)CSP(=O)(OCC)OCC,CCOC(=O)CSP(=S)(OCC)OCC,0.7021276595744681
CCOC(=O)CSP(=O)(OCC)OCC,CCOC(=O)CSP(=O)(OCC)OCC,1.0
CCOP(=O)(OCC)SCCN(CC)CC,CCOP(=O)(OCC)SCCN(CC)CC,1.0
CCOP(=O)(SC(C)CC)SC(C)CC,CCOP(=O)(SC(C)CC)SC(C)CC,1.0
CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,1.0
CCOP(=S)(OCC)SCCl,CCOP(=S)(OCC)SCCl,1.0
COP(=S)(OC)OCCSC,COP(=S)(OC)OCCSC,1.0
COP(=O)(OC)SCCSC,COP(=O)(OC)SCCSC,1.0
CCOP(=S)(OCC)OCCSCC,CCOP(=S)(OCC)OCCSCC,1.0
CCOP(=O)(OCC)SCCSCC,CCOP(=O)(OCC)SCCSCC,1.0
CCSCCOP(=S)(OC)OC,CCSCCOP(=S)(OC)OC,1.0
CCSCCSP(=O)(OC)OC,CCSCCSP(=O)(OC)OC,1.0
CCS(=O)(=O)CCSP(=O)(OC)OC,CCS(=O)(=O)CCSP(=O)(OC)OC,1.0
CCOP(=S)(OCC)SCCSCC,CCOP(=S)(OCC)SCCSCC,1.0
CCOP(=S)(OCC)SCCSCC,CCOP(=S)(OCC)SCSCC,0.7380952380952381
CCOP(=S)(OCC)SCSCC,CCOP(=S)(OCC)SCCSCC,0.7380952380952381
CCOP(=S)(OCC)SCSCC,CCOP(=S)(OCC)SCSCC,1.0
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,1.0
CCCSP(=O)(OCC)SCCC,CCCSP(=O)(OCC)SCCC,1.0
CC[S+]([O-])CSP(=S)(OC(C)C)OC(C)C,CC[S+]([O-])CSP(=S)(OC(C)C)OC(C)C,1.0
COP(=S)(OC)SCCSC(C)C,COP(=S)(OC)SCCSC(C)C,1.0
COC(=O)/C(C)=C/OP(=S)(OC)OC,COC(=O)/C(C)=C/OP(=S)(OC)OC,1.0
CCOC(=O)CSP(=O)(OC)OC,CCOC(=O)CSP(=O)(OC)OC,1.0
CC[S+]([O-])CCSP(=O)(OC)OC,CC[S+]([O-])CCSP(=O)(OC)OC,1.0
CC[S+]([O-])CC(C)SP(=O)(OC)OC,CC[S+]([O-])CC(C)SP(=O)(OC)OC,1.0
CCOP(=S)(OCC)SCC[S+]([O-])CC,CCOP(=S)(OCC)SCC[S+]([O-])CC,1.0
CCOP(=S)(OCC)OP(=S)(OCC)OCC,CCOP(=S)(OCC)OP(=S)(OCC)OCC,1.0
CCOP(=S)(OCC)SCSC(C)(C)C,CCOP(=S)(OCC)SCSC(C)(C)C,1.0
CCSCCSP(=S)(OC)OC,CCSCCSP(=S)(OC)OC,1.0
COCCN=C(O)CSP(=S)(OC)OC,COCCN=C(O)CSP(=S)(OC)OC,1.0
COCCN=C(O)CSP(=S)(OC)OC,COCN=C(O)CSP(=S)(OC)OC,0.75
COCN=C(O)CSP(=S)(OC)OC,COCCN=C(O)CSP(=S)(OC)OC,0.75
COCN=C(O)CSP(=S)(OC)OC,CCN=C(O)CSP(=S)(OC)OC,0.7317073170731707
COCN=C(O)CSP(=S)(OC)OC,COCN=C(O)CSP(=S)(OC)OC,1.0
CCOP(=O)(OCC)SCC(O)=NC(C)(C)C#N,CCOP(=O)(OCC)SCC(O)=NC(C)(C)C#N,1.0
CN=C(O)CSP(=S)(OC)OC,CN=C(O)CSP(=S)(OC)OC,1.0
CN=C(O)CSP(=S)(OC)OC,CCN=C(O)CSP(=S)(OC)OC,0.7105263157894737
CCN=C(O)CSP(=S)(OC)OC,CN=C(O)CSP(=S)(OC)OC,0.7105263157894737
CCN=C(O)CSP(=S)(OC)OC,CCN=C(O)CSP(=S)(OC)OC,1.0
CCN=C(O)CSP(=S)(OC)OC,COCN=C(O)CSP(=S)(OC)OC,0.7317073170731707
COP(=S)(OC)SCC(=O)N(C)C=O,COP(=S)(OC)SCC(=O)N(C)C=O,1.0
CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,1.0
CN=C(O)CSP(=O)(OC)OC,CN=C(O)CSP(=O)(OC)OC,1.0
CCOP(=S)(OCC)SCC(O)=NC(C)C,CCOP(=S)(OCC)SCC(O)=NC(C)C,1.0
CN=C(O)C(C)SCCSP(=O)(OC)OC,CN=C(O)C(C)SCCSP(=O)(OC)OC,1.0
CCOP(=S)(OCC)ON=C(C#N)c1ccccc1Cl,CCOP(=S)(OCC)ON=C(C#N)c1ccccc1Cl,1.0
CCOP(=S)(OCC)ON=C(C#N)c1ccccc1Cl,CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,0.7142857142857143
CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,CCOP(=S)(OCC)ON=C(C#N)c1ccccc1Cl,0.7142857142857143
CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,1.0
COP(=S)(OC)ON=C(C#N)c1ccccc1,COP(=S)(OC)ON=C(C#N)c1ccccc1,1.0
COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,1.0
COP(=S)(OC)SCc1ncc(Cl)s1,COP(=S)(OC)SCc1ncc(Cl)s1,1.0
CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,1.0
CCOP(=S)(OCC)Oc1ccc2c3c(c(=O)oc2c1)CCCC3,CCOP(=S)(OCC)Oc1ccc2c3c(c(=O)oc2c1)CCCC3,1.0
CCOP(=S)(OCC)SC1OCCOC1SP(=S)(OCC)OCC,CCOP(=S)(OCC)SC1OCCOC1SP(=S)(OCC)OCC,1.0
COc1coc(CSP(=O)(OC)OC)cc1=O,COc1coc(CSP(=O)(OC)OC)cc1=O,1.0
COP(=S)(OC)SCc1nc(=N)[nH]c(=N)[nH]1,COP(=S)(OC)SCc1nc(=N)[nH]c(=N)[nH]1,1.0
COP(=S)(OC)SCC(=O)N1CCOCC1,COP(=S)(OC)SCC(=O)N1CCOCC1,1.0
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,1.0
CCCSP(=O)(OCC)Oc1cnn(-c2ccc(Cl)cc2)c1,CCCSP(=O)(OCC)Oc1cnn(-c2ccc(Cl)cc2)c1,1.0
CCOP(=S)(OCC)Oc1cc(C)[nH]n1,CCOP(=S)(OCC)Oc1cc(C)[nH]n1,1.0
CCOP(=S)(OCC)Oc1ccc(=O)n(-c2ccccc2)n1,CCOP(=S)(OCC)Oc1ccc(=O)n(-c2ccccc2)n1,1.0
CCOP(=S)(OCC)Oc1cc(C)nc2ccccc12,CCOP(=S)(OCC)Oc1cc(C)nc2ccccc12,1.0
CCOP(=S)(OCC)SC1CCSc2ccc(Cl)cc21,CCOP(=S)(OCC)SC1CCSc2ccc(Cl)cc21,1.0
CCOP(=S)(OCC)SC1CCSc2ccc(Cl)cc21,CCOP(=O)(OCC)SC1CCSc2ccc(Cl)cc21,0.7777777777777778
CCOP(=O)(OCC)SC1CCSc2ccc(Cl)cc21,CCOP(=S)(OCC)SC1CCSc2ccc(Cl)cc21,0.7777777777777778
CCOP(=O)(OCC)SC1CCSc2ccc(Cl)cc21,CCOP(=O)(OCC)SC1CCSc2ccc(Cl)cc21,1.0
CCOP(=S)(OCC)SCn1nnc2ccccc2c1=O,CCOP(=S)(OCC)SCn1nnc2ccccc2c1=O,1.0
COP(=S)(OC)SCn1nnc2ccccc2c1=O,COP(=S)(OC)SCn1nnc2ccccc2c1=O,1.0
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,1.0
COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,1.0
CCOP(=S)(OCC)Oc1cc(-c2ccccc2)on1,CCOP(=S)(OCC)Oc1cc(-c2ccccc2)on1,1.0
CCCSP(=O)(OCC)SCc1cc(C)no1,CCCSP(=O)(OCC)SCc1cc(C)no1,1.0
CCOP(=S)(OCC)Oc1nn2c(C)ccnc2c1Cl,CCOP(=S)(OCC)Oc1nn2c(C)ccnc2c1Cl,1.0
CCOC(=O)c1cn2nc(OP(=S)(OCC)OCC)cc2nc1C,CCOC(=O)c1cn2nc(OP(=S)(OCC)OCC)cc2nc1C,1.0
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,1.0
COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,1.0
COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,COP(=O)(OC)Oc1nc(Cl)c(Cl)cc1Cl,0.7142857142857143
COP(=O)(OC)Oc1nc(Cl)c(Cl)cc1Cl,COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,0.7142857142857143
COP(=O)(OC)Oc1nc(Cl)c(Cl)cc1Cl,COP(=O)(OC)Oc1nc(Cl)c(Cl)cc1Cl,1.0
CCOP(=S)(OCC)Oc1cnc(C(C)(C)C)nc1,CCOP(=S)(OCC)Oc1cnc(C(C)(C)C)nc1,1.0
CCOP(=S)(OCC)Oc1cnc(C(C)(C)C)nc1,CCOP(=S)(Oc1cnc(C(C)(C)C)nc1)OC(C)C,0.7333333333333333
CCOP(=S)(Oc1cnc(C(C)(C)C)nc1)OC(C)C,CCOP(=S)(OCC)Oc1cnc(C(C)(C)C)nc1,0.7333333333333333
CCOP(=S)(Oc1cnc(C(C)(C)C)nc1)OC(C)C,CCOP(=S)(Oc1cnc(C(C)(C)C)nc1)OC(C)C,1.0
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,1.0
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,CCOP(=S)(OCC)Oc1cc(C)nc(N(C)C)n1,0.7
CCOP(=S)(OCC)Oc1cc(C)nc(N(C)C)n1,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,0.7
CCOP(=S)(OCC)Oc1cc(C)nc(N(C)C)n1,CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)CC)n1,0.7419354838709677
CCOP(=S)(OCC)Oc1cc(C)nc(N(C)C)n1,CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)C(C)=O)n1,0.71875
CCOP(=S)(OCC)Oc1cc(C)nc(N(C)C)n1,CCOP(=S)(OCC)Oc1cc(C)nc(N(C)C)n1,1.0
CCOc1cc(OP(=S)(OC)OC)nc(CC)n1,CCOc1cc(OP(=S)(OC)OC)nc(CC)n1,1.0
CCOc1cc(OP(=S)(OC)OC)nc(C(C)C)n1,CCOc1cc(OP(=S)(OC)OC)nc(C(C)C)n1,1.0
CCOP(=S)(OCC)Oc1cc(C)nc(OC)n1,CCOP(=S)(OCC)Oc1cc(C)nc(OC)n1,1.0
CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)CC)n1,CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)CC)n1,1.0
CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)CC)n1,CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)C(C)=O)n1,0.7313432835820896
CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)CC)n1,CCOP(=S)(OCC)Oc1cc(C)nc(N(C)C)n1,0.7419354838709677
CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)C(C)=O)n1,CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)CC)n1,0.7313432835820896
CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)C(C)=O)n1,CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)C(C)=O)n1,1.0
CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)C(C)=O)n1,CCOP(=S)(OCC)Oc1cc(C)nc(N(C)C)n1,0.71875
CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,1.0
CCOP(=S)(OCC)Oc1cnc2ccccc2n1,CCOP(=S)(OCC)Oc1cnc2ccccc2n1,1.0
COP(=S)(OC)Oc1cnc2ccccc2n1,COP(=S)(OC)Oc1cnc2ccccc2n1,1.0
CCOP(=S)(OCC)SCn1nc(OC)sc1=O,CCOP(=S)(OCC)SCn1nc(OC)sc1=O,1.0
CCOP(=S)(OCC)SCn1nc(OC)sc1=O,CCOP(=S)(OCC)SCn1nc(OC(C)C)sc1=O,0.7758620689655172
CCOP(=S)(OCC)SCn1nc(OC(C)C)sc1=O,CCOP(=S)(OCC)SCn1nc(OC)sc1=O,0.7758620689655172
CCOP(=S)(OCC)SCn1nc(OC(C)C)sc1=O,CCOP(=S)(OCC)SCn1nc(OC(C)C)sc1=O,1.0
CCOc1nn(CSP(=S)(OC)OC)c(=O)s1,CCOc1nn(CSP(=S)(OC)OC)c(=O)s1,1.0
CCOc1nn(CSP(=S)(OC)OC)c(=O)s1,COc1nn(CSP(=S)(OC)OC)c(=O)s1,0.78
COc1nn(CSP(=S)(OC)OC)c(=O)s1,CCOc1nn(CSP(=S)(OC)OC)c(=O)s1,0.78
COc1nn(CSP(=S)(OC)OC)c(=O)s1,COc1nn(CSP(=S)(OC)OC)c(=O)s1,1.0
CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,1.0
CCOP(=S)(OCC)Oc1ncn(-c2ccccc2)n1,CCOP(=S)(OCC)Oc1ncn(-c2ccccc2)n1,1.0
COP(=S)(OC)Oc1ccc(N=Nc2ccc(Cl)cc2)cc1,COP(=S)(OC)Oc1ccc(N=Nc2ccc(Cl)cc2)cc1,1.0
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,1.0
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,0.75
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,0.75
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,0.75
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,1.0
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,0.75
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,CCOP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,0.7755102040816326
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,0.75
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,0.75
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,1.0
CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,1.0
CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,CCOP(=S)(OCC)Oc1cc(SC)c(Cl)cc1Cl,0.7068965517241379
CCOP(=S)(OCC)Oc1cc(SC)c(Cl)cc1Cl,CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,0.7068965517241379
CCOP(=S)(OCC)Oc1cc(SC)c(Cl)cc1Cl,CCOP(=S)(OCC)Oc1cc(SC)c(Cl)cc1Cl,1.0
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,1.0
COP(=S)(OC)Oc1ccc(C#N)cc1,COP(=S)(OC)Oc1ccc(C#N)cc1,1.0
COP(=S)(OC)Oc1ccc(S(N)(=O)=O)cc1,COP(=S)(OC)Oc1ccc(S(N)(=O)=O)cc1,1.0
COP(=S)(OC)Oc1ccc(S(N)(=O)=O)cc1,COP(=S)(OC)Oc1ccc(S(=O)(=O)N(C)C)cc1,0.7272727272727273
COP(=S)(OC)Oc1ccc(S(=O)(=O)N(C)C)cc1,COP(=S)(OC)Oc1ccc(S(N)(=O)=O)cc1,0.7272727272727273
COP(=S)(OC)Oc1ccc(S(=O)(=O)N(C)C)cc1,COP(=S)(OC)Oc1ccc(S(=O)(=O)N(C)C)cc1,1.0
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1Cl,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1Cl,1.0
CCOP(=S)(OCC)Oc1ccc(Cl)cc1Cl,CCOP(=S)(OCC)Oc1ccc(Cl)cc1Cl,1.0
CCCSP(=O)(OCC)Oc1ccc(Cl)cc1Cl,CCCSP(=O)(OCC)Oc1ccc(Cl)cc1Cl,1.0
